2023-01-01,0,750,ЮЗ,1
2023-01-02,2,737,СЗ,4
2023-01-03,-1,747,З,2
2023-01-04,-2,739,СЗ,1
2023-01-05,-6,743,Ю,2
2023-01-06,-13,739,СЗ,3
2023-01-07,-24,749,СЗ,2
2023-01-08,-22,754,СЗ,4
2023-01-09,-25,766,СЗ,1
2023-01-10,-23,775,З,1
2023-01-11,-21,777,ЮЗ,1
2023-01-12,-15,772,Ю,1
2023-01-13,-14,768,В,1
2023-01-14,-12,768,ЮВ,2
2023-01-15,-10,767,В,2
2023-01-16,-12,763,В,4
2023-01-17,-12,764,В,3
2023-01-18,-10,766,В,2
2023-01-19,-9,767,В,3
2023-01-20,-10,770,В,2
2023-01-21,-9,773,В,2
2023-01-22,-7,773,В,2
2023-01-23,-7,771,З,2
2023-01-24,-6,767,З,1
2023-01-25,-7,761,ЮЗ,1
2023-01-26,-3,757,З,3
2023-01-27,-5,755,ЮЗ,3
2023-01-28,-6,756,З,1
2023-01-29,-9,753,ЮЗ,1
2023-01-30,-4,749,ЮВ,3
2023-01-31,-2,749,Ю,2
2023-02-01,-8,752,В,2
2023-02-02,-5,752,ЮВ,1
2023-02-03,-7,752,В,2
2023-02-04,-7,753,В,2
2023-02-05,-6,755,З,1
2023-02-06,-6,758,З,1
2023-02-07,-9,764,С,1
2023-02-08,-9,764,З,1
2023-02-09,-6,762,СЗ,1
2023-02-10,-7,760,З,3
2023-02-11,-4,755,ЮЗ,2
2023-02-12,-6,752,ЮВ,3
2023-02-13,-3,749,ЮВ,3
2023-02-14,-7,746,В,3
2023-02-15,-8,746,СВ,3
2023-02-16,-2,752,В,3
2023-02-17,-5,751,С,1
2023-02-18,-6,747,В,1
2023-02-19,-12,743,СВ,3
2023-02-20,-10,739,В,2
2023-02-21,-3,733,ЮВ,1
2023-02-22,-4,728,СЗ,1
2023-02-23,-11,738,З,2
2023-02-24,-10,749,ЮЗ,3
2023-02-25,-3,749,Ю,2
2023-02-26,1,750,ЮВ,2
2023-02-27,3,749,ЮЗ,3
2023-02-28,-2,745,ЮЗ,3
2023-03-01,-3,737,З,2
2023-03-02,-4,740,ЮЗ,3
2023-03-03,-2,741,ЮЗ,4
2023-03-04,0,738,ЮЗ,2
2023-03-05,0,733,ЮЗ,1
2023-03-06,1,741,ЮЗ,2
2023-03-07,-1,746,ЮЗ,3
2023-03-08,1,747,ЮЗ,2
2023-03-09,2,746,Ю,3
2023-03-10,4,740,Ю,2
2023-03-11,2,751,СВ,1
2023-03-12,4,748,В,3
2023-03-13,2,747,З,1
2023-03-14,2,758,ЮЗ,3
2023-03-15,5,760,Ю,2
2023-03-16,7,755,В,3
2023-03-17,10,752,ЮВ,2
2023-03-18,1,758,С,3
2023-03-19,2,759,В,3
2023-03-20,1,756,ЮВ,2
2023-03-21,11,750,Ю,2
2023-03-22,10,748,ЮЗ,2
2023-03-23,9,752,ЮЗ,2
2023-03-24,14,747,Ю,3
2023-03-25,13,746,ЮЗ,2
2023-03-26,18,745,ЮЗ,3
2023-03-27,16,740,ЮЗ,3
2023-03-28,13,746,СЗ,2
2023-03-29,10,749,В,4
2023-03-30,12,748,В,3
2023-03-31,6,746,ЮВ,1
2023-04-01,10,750,Ю,3
2023-04-02,16,749,В,3
2023-04-03,16,750,ЮВ,2
2023-04-04,18,751,ЮВ,2
2023-04-05,19,749,С,1
2023-04-06,17,749,С,2
2023-04-07,10,755,В,3
2023-04-08,10,758,В,3
2023-04-09,13,758,В,2
2023-04-10,15,754,С,2
2023-04-11,16,754,З,2
2023-04-12,18,751,В,2
2023-04-13,20,745,СВ,3
2023-04-14,7,746,СВ,5
2023-04-15,7,755,С,4
2023-04-16,13,757,СЗ,3
2023-04-17,13,761,З,2
2023-04-18,16,759,З,2
2023-04-19,18,757,ЮЗ,2
2023-04-20,18,752,ЮЗ,2
2023-04-21,16,747,С,2
2023-04-22,12,741,СЗ,2
2023-04-23,18,749,З,2
2023-04-24,21,754,ЮЗ,2
2023-04-25,18,752,В,1
2023-04-26,18,746,ЮЗ,3
2023-04-27,22,748,ЮЗ,2
2023-04-28,23,749,СЗ,2
2023-04-29,25,750,В,2
2023-04-30,27,748,В,2
2023-05-01,30,745,ЮВ,3
2023-05-02,21,749,СЗ,2
2023-05-03,19,753,С,1
2023-05-04,17,755,З,1
2023-05-05,23,752,Ю,2
2023-05-06,11,749,СЗ,3
2023-05-07,11,755,СЗ,2
2023-05-08,11,757,С,2
2023-05-09,14,756,СВ,2
2023-05-10,18,751,СВ,2
2023-05-11,19,751,ЮЗ,1
2023-05-12,11,746,СВ,3
2023-05-13,21,749,СЗ,2
2023-05-14,18,750,С,3
2023-05-15,19,751,СЗ,2
2023-05-17,25,752,С,2
2023-05-18,23,751,СВ,4
2023-05-19,21,752,С,2
2023-05-20,19,754,СВ,2
2023-05-21,25,756,СВ,3
2023-05-22,27,756,В,3
2023-05-23,28,755,В,3
2023-05-24,29,755,В,3
2023-05-25,31,754,Ю,3
2023-05-26,30,751,ЮВ,2
2023-05-27,27,749,СВ,1
2023-05-28,30,746,Ю,3
2023-05-29,25,752,З,2
2023-05-30,28,749,В,2
2023-05-31,29,743,З,3
2023-06-01,25,746,З,3
2023-06-02,26,742,С,2
2023-06-03,26,748,ЮЗ,2
2023-06-04,24,749,С,2
2023-06-05,21,751,С,2
2023-06-06,20,749,СЗ,2
2023-06-07,21,751,СЗ,2
2023-06-08,24,751,З,3
2023-06-09,24,751,ЮЗ,2
2023-06-10,18,751,СВ,2
2023-06-11,16,755,С,2
2023-06-12,13,754,С,3
2023-06-13,21,753,СВ,3
2023-06-14,23,750,СВ,2
2023-06-15,24,747,СВ,3
2023-06-16,21,744,С,2
2023-06-17,28,742,СВ,3
2023-06-18,20,745,С,4
2023-06-19,15,747,СЗ,3
2023-06-20,17,744,СЗ,1
2023-06-21,16,746,СЗ,3
2023-06-22,16,750,СЗ,2
2023-06-23,17,749,СЗ,2
2023-06-24,20,748,ЮВ,1
2023-06-25,20,744,С,2
2023-06-26,22,746,С,2
2023-06-27,24,747,С,1
2023-06-28,23,747,ЮЗ,2
2023-06-29,28,745,ЮВ,1
2023-06-30,31,738,ЮВ,2
2023-07-02,23,738,СЗ,2
2023-07-03,28,744,ЮЗ,3
2023-07-04,29,749,З,1
2023-07-05,31,751,С,1
2023-07-06,30,752,З,2
2023-07-07,31,752,СЗ,2
2023-07-08,32,749,ЮВ,1
2023-07-09,33,743,В,3
2023-07-10,35,738,ЮВ,2
2023-07-11,29,737,ЮВ,2
2023-07-12,19,744,З,3
2023-07-13,17,744,З,2
2023-07-14,21,743,З,3
2023-07-15,24,740,ЮВ,2
2023-07-16,16,740,СВ,2
2023-07-17,17,742,СЗ,2
2023-07-18,20,739,З,2
2023-07-19,20,737,ЮЗ,2
2023-07-20,23,742,ЮЗ,3
2023-07-21,25,746,ЮЗ,3
2023-07-22,24,746,З,2
2023-07-23,24,747,З,2
2023-07-24,25,744,ЮЗ,2
2023-07-25,27,745,З,2
2023-07-26,30,746,З,3
2023-07-27,32,746,ЮЗ,2
2023-07-28,35,745,З,2
2023-07-29,34,740,ЮВ,3
2023-07-30,26,741,Ю,2
2023-07-31,22,745,З,3
2023-08-01,28,746,СЗ,2
2023-08-02,29,747,ЮЗ,2
2023-08-03,25,747,З,1
2023-08-04,30,748,ЮЗ,2
2023-08-05,33,749,ЮЗ,2
2023-08-06,30,750,С,2
2023-08-07,29,748,СВ,2
2023-08-08,30,745,С,2
2023-08-09,29,749,С,2
2023-08-10,32,753,З,3
2023-08-11,31,755,С,2
2023-08-12,29,755,В,1
2023-08-13,30,755,В,2
2023-08-14,27,752,В,1
2023-08-15,28,749,СЗ,2
2023-08-16,22,749,С,1
2023-08-17,30,749,СВ,3
2023-08-18,33,752,ЮВ,2
2023-08-19,31,752,С,1
2023-08-20,27,751,СЗ,1
2023-08-21,25,746,СЗ,2
2023-08-22,16,744,СВ,1
2023-08-23,21,743,З,2
2023-08-24,15,746,СВ,2
2023-08-25,18,746,ЮЗ,1
2023-08-26,16,747,З,2
2023-08-27,17,743,ЮЗ,3
2023-08-28,13,740,СЗ,4
2023-08-29,20,743,СЗ,3
2023-08-30,20,746,СЗ,3
2023-08-31,21,748,СЗ,4
2023-09-01,24,749,СЗ,2
2023-09-02,23,751,С,2
2023-09-03,24,753,С,1
2023-09-04,24,753,ЮЗ,2
2023-09-05,22,753,СЗ,1
2023-09-06,25,748,ЮЗ,2
2023-09-07,16,746,З,3
2023-09-08,15,746,З,2
2023-09-09,10,745,ЮЗ,4
2023-09-10,20,745,С,2
2023-09-11,11,746,СЗ,1
2023-09-12,16,751,С,2
2023-09-13,20,754,В,2
2023-09-14,22,753,В,2
2023-09-15,21,754,В,1
2023-09-16,22,753,З,2
2023-09-17,23,755,С,2
2023-09-18,22,752,СЗ,2
2023-09-19,19,753,С,2
2023-09-20,19,757,З,2
2023-09-21,24,757,З,2
2023-09-22,25,759,ЮЗ,3
2023-09-23,26,761,З,1
2023-09-24,26,761,З,1
2023-09-25,25,758,З,3
2023-09-26,21,759,С,2
2023-09-27,19,758,СЗ,2
2023-09-28,18,758,З,1
2023-09-29,20,751,СЗ,2
2023-09-30,17,754,С,1
