-20,765,В,2
7,747,В,4
8,746,З,3
11,740,ЮЗ,4
5,737,З,2
5,744,З,3
4,749,С,1
9,752,З,4
15,753,ЮЗ,3
13,750,СЗ,3
15,748,СЗ,3
11,756,З,2
15,760,ЮЗ,1
17,752,З,2
21,748,З,3
21,749,З,2
14,748,ЮВ,2
19,744,В,2
17,739,С,2
14,742,Ю,1
17,746,ЮВ,2
16,753,В,6
18,760,ЮВ,3
23,758,В,3
24,755,ЮВ,2
23,751,З,3
21,746,СВ,2
12,749,С,3
12,748,С,2
14,748,З,2
15,752,СВ,2
20,753,В,3
22,753,ЮЗ,1
21,752,З,2
21,749,З,3
21,752,З,2
26,750,З,3
26,749,С,2
25,749,С,2
22,751,С,3
21,749,Ю,2
22,744,ЮЗ,2
15,744,В,2
15,744,ЮВ,1
21,750,СЗ,3
26,752,ЮЗ,4
25,751,С,4
22,750,С,4
25,747,С,4
27,743,С,3
17,737,ЮЗ,2
15,734,З,4
18,740,СЗ,3
14,746,С,3
17,743,Ю,2
17,741,ЮВ,2
17,738,СЗ,2
17,735,СЗ,1
16,740,З,2
20,744,З,2
19,747,В,2
21,745,ЮВ,1
21,746,С,1
19,745,З,4
19,745,СЗ,4
20,743,ЮВ,3
20,738,В,1
17,738,Ю,1
19,740,З,2
23,742,С,3
20,741,СВ,2
23,744,В,2
27,749,В,2
29,750,В,1
28,749,СВ,2
26,750,В,2
29,749,ЮВ,2
31,747,ЮВ,2
33,746,С,1
33,746,ЮВ,3
29,748,С,1
32,749,ЮВ,2
35,745,З,1
30,743,З,3
21,740,С,1
22,746,СВ,3
24,749,СЗ,3
27,749,СВ,2
26,749,З,3
27,750,СЗ,4
27,751,С,2
28,749,З,2
32,746,З,2
31,747,З,2
30,750,ЮВ,2
27,752,В,2
29,751,В,2
31,752,СВ,2
32,753,СВ,2
36,754,Ю,2
27,753,СЗ,1
34,741,С,3
31,740,З,3
29,739,С,2
21,738,С,1
18,743,Ю,2
21,747,С,3
22,746,В,3
19,741,В,2
22,742,СЗ,4
23,749,СЗ,3
27,751,ЮЗ,2
29,752,ЮЗ,3
32,752,СЗ,2
31,751,В,2
34,748,СВ,2
28,748,В,2
29,747,В,2
33,746,В,2
31,746,В,3
25,746,СВ,3
23,746,СВ,2
22,746,В,2
19,747,В,2
22,746,В,2
14,742,СВ,3
18,744,С,3
13,749,ЮВ,1
18,751,С,3
22,754,З,2
22,752,СЗ,3
20,746,З,2
27,750,З,2
30,750,ЮЗ,1
29,749,З,3
28,746,Ю,3
21,749,СВ,1
19,748,СВ,2
18,737,В,1
13,736,Ю,2
14,738,З,2
20,739,ЮВ,2
16,737,ЮЗ,4
16,740,ЮЗ,3
14,740,Ю,1
17,746,З,3
22,745,СЗ,3
15,746,ЮВ,1
17,746,С,1
15,747,З,2
15,752,СЗ,2
14,752,СЗ,3
10,745,З,2
10,749,СЗ,2
13,748,З,2
20,747,ЮЗ,3
10,743,В,1
11,744,З,6
9,749,СЗ,2
9,749,ЮЗ,2
10,743,З,4
13,749,Ю,1
12,737,ЮЗ,2
7,731,СВ,3
10,737,ЮЗ,1
9,741,СЗ,2
9,744,ЮЗ,2
12,742,СЗ,2
14,749,З,2
16,751,ЮЗ,3
17,756,Ю,3
17,755,ЮВ,2
15,749,Ю,3
17,746,ЮЗ,3
19,739,ЮЗ,3
11,749,З,2
10,754,СЗ,1
6,756,СЗ,2
6,759,З,2
7,759,ЮВ,1
9,755,В,2
12,756,ЮВ,1
15,757,Ю,1
8,755,СЗ,2
8,754,З,2
4,752,СВ,2
4,754,СВ,3
3,757,СВ,2
3,755,С,3
1,758,СЗ,2
1,758,З,3
3,748,З,3
7,746,З,2
7,744,ЮЗ,2
6,751,С,1
5,748,ЮЗ,5
1,746,С,2
-7,755,С,3
-9,758,СВ,3
-5,758,СЗ,3
-3,747,Ю,4
-4,738,В,3
0,750,ЮВ,2
-1,755,СВ,2
-2,757,С,1
-3,760,СЗ,2
-2,751,З,2
-2,740,З,3
-6,744,ЮЗ,3
-6,745,ЮЗ,3
-5,746,С,4
-5,751,ЮЗ,2
0,737,СЗ,3
-4,751,СЗ,4
-7,748,З,3
-12,758,СВ,2
-13,762,З,1
-8,754,ЮЗ,2
-5,755,ЮЗ,2
-9,751,Ю,3
-5,748,Ю,5
-5,751,В,2
-1,746,В,1
-5,749,В,1
-6,754,СВ,2
-4,757,ЮЗ,2
-6,754,ЮЗ,3
-1,750,ЮЗ,4
0,753,ЮЗ,4
-7,755,ЮВ,3
-10,757,ЮВ,2
-7,758,В,2
-12,758,ЮВ,2
-14,755,В,1
-9,747,В,2
-5,757,С,2
-11,763,В,1
-8,762,ЮЗ,2
-9,763,ЮВ,1
-13,763,ЮВ,3
-12,767,ЮВ,3
-11,768,Ю,4
-8,766,ЮВ,3
-7,759,ЮВ,4
-10,755,Ю,2
-9,752,ЮВ,2
-5,750,З,1
-8,748,З,4
0,736,З,2
1,729,СЗ,4
-3,748,СЗ,4
-3,753,ЮЗ,2
-8,752,ЮВ,2
-5,753,В,2
-6,751,В,2
-6,752,В,1
-11,749,Ю,2
-4,749,Ю,2
-1,754,Ю,3
-8,756,ЮВ,2
-10,759,ЮВ,3
-11,758,В,4
-11,753,В,2
-10,750,ЮЗ,1
-10,749,Ю,2
-4,747,Ю,2
-3,749,ЮВ,2
-3,754,В,2
-6,754,ЮВ,3
-4,754,ЮВ,4
-7,758,В,4
-11,762,В,2
-13,764,В,2
-14,769,ЮВ,2
-12,769,В,2
-9,767,В,2
-6,763,В,2
-6,764,В,2
-8,770,В,3
-9,769,СВ,3
-10,765,В,1
-10,767,СЗ,1
-16,766,СВ,2
-17,767,В,4
-19,772,В,3
-19,772,В,2
-19,777,В,1
-15,776,С,2
-14,770,СВ,2
-13,769,В,2
-13,760,В,5
-12,756,В,3
-17,762,ЮВ,2
-14,763,ЮВ,2
-17,764,ЮВ,1
-13,764,В,2
-11,758,ЮВ,4
-10,758,ЮВ,2
-8,758,В,3
-9,760,ЮВ,2
-6,762,СЗ,2
-6,765,СЗ,2
-5,761,З,1
-10,757,Ю,2
-8,756,Ю,2
-8,751,ЮВ,3
-10,746,ЮВ,4
-9,745,В,5
-9,746,В,4
-3,749,В,2
-1,745,ЮВ,2
-3,744,ЮВ,2
-3,740,В,2
-4,736,В,2
-3,741,ЮВ,2
-3,740,С,3
-3,741,В,2
-6,746,В,2
-7,750,В,2
-6,749,ЮВ,2
-13,754,В,2
-10,756,ЮВ,1
-12,755,Ю,2
-11,740,В,3
-5,728,В,3
-1,736,З,2
-3,743,СЗ,2
-6,743,З,3
1,742,З,4
6,747,СЗ,1
0,743,Ю,3
1,737,ЮЗ,5
3,742,СЗ,2
0,742,З,3
-2,740,С,2
-1,747,СЗ,3
-3,747,ЮВ,3
0,732,ЮЗ,3
-3,738,З,3
-2,746,ЮЗ,3
2,741,ЮЗ,5
3,739,ЮВ,3
3,736,Ю,2
4,742,З,3
2,745,ЮЗ,3
4,755,З,3
8,751,Ю,3
3,749,С,1
9,748,ЮВ,2
12,743,ЮВ,3
19,743,ЮВ,2
22,746,ЮВ,2
12,746,З,4
14,750,СВ,2
21,740,Ю,4
17,749,З,3
20,752,СВ,1
25,748,ЮВ,2
29,746,ЮВ,3
25,744,ЮЗ,3
24,745,СВ,2
25,747,В,3
28,747,ЮВ,3
17,746,В,1
25,747,ЮВ,1
22,747,З,3
23,752,СЗ,1
25,751,С,2
25,749,З,1
24,750,СЗ,2
22,748,З,3
6,743,С,2
11,745,С,2
14,740,С,3
13,740,З,2
18,741,З,3
16,751,З,1
21,751,Ю,3
27,752,З,2
27,753,З,2
29,757,З,2
30,758,ЮЗ,3
26,755,С,2
29,746,З,2
24,748,ЮВ,2
21,752,СВ,3
22,754,В,2
21,753,З,1
25,754,В,2
27,758,З,2
27,758,З,1
27,755,С,1
27,752,З,1
26,746,Ю,1
12,749,С,4
15,749,В,3
21,743,В,2
25,741,З,2
18,743,З,3
25,746,З,2
27,749,ЮЗ,2
23,746,ЮВ,1
26,746,З,2
25,746,З,2
20,743,З,5
12,746,З,2
21,749,ЮЗ,2
29,743,В,2
33,741,ЮЗ,3
25,746,З,3
24,749,СЗ,3
20,746,З,1
27,748,З,2
34,743,ЮЗ,3
33,746,ЮЗ,3
31,749,СВ,2
31,743,В,3
26,740,С,3
23,744,СЗ,3
23,743,С,3
21,743,СВ,2
26,743,СВ,2
24,745,С,3
24,747,С,2
26,748,С,2
29,749,Ю,3
30,746,ЮВ,1
29,743,В,2
25,740,СЗ,2
26,746,З,2
24,749,С,3
19,749,СВ,2
25,747,ЮВ,2
28,749,ЮЗ,1
29,750,СЗ,2
27,749,СВ,2
25,747,В,2
25,748,СВ,2
27,749,С,2
30,750,З,2
32,750,В,1
34,748,СЗ,2
31,746,ЮВ,2
29,743,В,2
32,744,З,2
32,745,ЮЗ,2
27,742,Ю,3
19,742,З,6
22,746,ЮЗ,3
23,746,ЮЗ,3
27,746,ЮЗ,3
26,752,З,3
29,753,ЮЗ,3
23,750,З,2
24,750,З,2
24,749,СЗ,1
28,748,ЮЗ,2
25,748,СЗ,3
23,751,С,3
25,750,СВ,3
26,749,СЗ,2
30,749,СЗ,1
32,750,З,3
31,750,С,2
32,749,СЗ,2
33,748,СЗ,2
32,748,С,1
31,750,СЗ,2
33,749,С,1
37,745,З,1
29,745,С,2
22,747,СЗ,2
27,750,СВ,2
30,749,СВ,2
28,750,В,2
28,748,В,3
26,744,З,2
21,746,В,1
26,740,ЮЗ,3
23,745,СЗ,2
25,744,З,2
24,739,З,2
19,738,З,1
22,741,С,2
23,740,З,3
21,744,СЗ,3
20,744,З,1
22,748,СВ,2
25,748,ЮВ,1
28,747,ЮВ,2
24,741,ЮЗ,3
13,745,С,3
12,747,СЗ,2
12,753,С,2
16,751,З,2
18,749,СЗ,1
21,746,ЮВ,1
23,748,З,2
24,743,ЮЗ,2
15,742,СЗ,2
18,743,ЮЗ,3
11,743,З,4
12,747,З,3
14,747,З,2
20,747,СЗ,2
24,749,СЗ,2
26,748,З,3
27,743,З,3
17,749,С,3
18,752,СЗ,3
18,755,СВ,1
19,756,В,2
22,756,В,1
22,755,Ю,2
23,751,ЮВ,2
12,743,ЮЗ,2
14,741,ЮЗ,5
13,748,ЮЗ,2
15,753,С,3
14,757,З,2
14,751,Ю,2
13,743,З,6
10,754,СЗ,4
12,755,С,2
9,756,Ю,1
13,754,Ю,1
9,749,Ю,3
17,749,З,2
21,748,Ю,3
23,744,ЮВ,2
12,746,ЮЗ,3
15,754,З,1
13,750,В,2
10,742,З,2
7,750,СЗ,3
10,758,З,3
10,758,В,2
15,759,ЮЗ,2
17,761,ЮЗ,3
17,756,ЮЗ,4
13,754,З,2
11,747,З,2
1,756,С,2
3,752,В,1
3,748,З,2
4,739,Ю,2
6,753,ЮВ,2
14,747,Ю,4
2,753,В,2
14,750,ЮВ,3
6,756,З,1
1,758,С,1
4,757,З,2
2,754,ЮЗ,3
7,752,ЮЗ,2
11,748,ЮВ,1
6,743,ЮЗ,3
3,748,ЮЗ,2
2,749,СЗ,3
0,760,С,3
-1,761,ЮЗ,2
0,753,ЮЗ,4
1,748,СЗ,3
0,748,З,1
4,737,ЮЗ,5
1,750,С,2
0,758,З,2
1,760,ЮЗ,2
2,762,З,2
2,762,З,2
1,765,З,1
1,764,ЮЗ,3
-1,759,З,2
-2,760,ЮВ,1
-3,754,Ю,2
-1,747,ЮЗ,2
-3,749,СЗ,1
-3,752,В,4
4,749,ЮЗ,1
4,749,В,2
2,749,СЗ,2
2,742,В,4
3,744,С,1
-1,751,СВ,2
1,749,В,3
0,754,В,2
-2,761,В,2
-6,765,В,2
-12,766,В,2
-11,769,В,2
-12,774,В,4
-12,775,СВ,1
-12,777,С,1
-10,768,СВ,2
-14,770,ЮВ,2
-15,774,В,2
-15,776,В,1
-15,772,В,3
-11,763,СВ,2
-15,757,С,1
-22,756,СЗ,3
-18,760,СЗ,2
-9,756,ЮЗ,3
-5,752,ЮЗ,3
2,749,ЮЗ,2
-3,749,Ю,2
-9,746,З,1
-8,748,СЗ,1
-8,750,З,1
-10,756,З,1
-8,751,В,2
-1,744,З,3
-1,746,З,2
-5,748,В,2
-5,752,В,2
-8,752,В,2
-7,745,С,3
-10,747,С,1
-16,753,З,2
-12,746,З,2
-10,746,З,3
-5,749,З,2
-7,753,З,2
-10,753,ЮВ,3
-7,751,ЮВ,3
-5,746,Ю,2
1,743,Ю,1
-3,742,Ю,1
-9,738,З,3
-13,745,З,2
-11,743,СВ,2
-11,743,З,3
-12,756,З,1
-15,760,З,2
-14,761,В,1
-15,759,В,2
-13,757,В,3
-4,749,В,4
-5,743,СЗ,1
-8,747,В,1
-3,754,ЮВ,1
-1,749,ЮВ,3
0,745,ЮЗ,3
-1,754,З,2
-4,761,ЮВ,2
-5,763,ЮВ,2
-5,766,В,2
-6,764,ЮВ,2
-6,762,ЮВ,3
-4,761,ЮВ,2
-4,763,ЮВ,1
-6,765,В,2
-5,762,В,3
-6,757,В,4
-1,753,В,3
-5,750,ЮВ,2
-6,750,ЮВ,2
-9,753,З,2
-8,755,ЮЗ,2
-8,753,З,2
-7,758,СЗ,2
-4,758,ЮЗ,3
-3,759,З,3
-2,758,З,2
-5,741,З,3
-9,743,ЮЗ,6
1,735,ЮЗ,2
1,734,З,4
-7,742,СЗ,3
-10,746,В,4
-9,747,С,2
-14,754,С,3
-2,740,ЮЗ,5
-2,742,СЗ,3
-6,754,З,2
-10,746,В,2
-6,746,СВ,2
-5,740,СВ,2
-4,743,СЗ,2
1,749,СВ,1
0,755,Ю,2
3,748,ЮВ,3
2,748,В,2
3,744,В,3
0,742,ЮЗ,3
1,−,З,2
2,742,ЮЗ,3
-2,749,С,1
-1,751,В,3
5,742,В,3
-2,740,ЮЗ,2
-3,738,ЮЗ,3
-2,744,ЮЗ,3
1,749,ЮЗ,2
-3,754,СЗ,2
2,760,З,2
2,759,Ю,3
3,756,Ю,2
11,755,Ю,2
12,754,ЮВ,2
13,753,В,3
11,751,В,3
18,744,ЮЗ,3
13,740,Ю,1
5,744,З,2
2,745,С,2
8,751,СВ,4
2,749,СЗ,3
2,753,С,1
1,753,СЗ,3
2,755,С,2
9,759,С,2
13,759,З,2
17,753,СЗ,4
18,753,З,3
21,750,ЮЗ,2
23,748,З,3
24,743,ЮЗ,2
17,743,С,2
17,744,С,3
15,744,С,2
12,742,Ю,2
8,737,С,2
13,743,З,4
15,742,СЗ,2
11,747,СЗ,4
15,756,З,2
18,752,СЗ,2
18,754,С,2
20,755,З,3
18,753,СВ,2
25,749,ЮЗ,2
19,743,З,2
13,750,С,4
18,752,С,2
22,751,СЗ,2
23,750,ЮЗ,4
26,745,З,4
23,747,ЮВ,2
27,747,СЗ,1
28,748,ЮВ,1
27,749,СЗ,3
31,750,З,2
27,750,СЗ,3
21,749,СЗ,3
16,751,СВ,3
20,749,З,3
16,745,С,3
15,751,СЗ,2
15,753,ЮВ,2
23,754,ЮВ,3
28,751,Ю,2
29,749,Ю,2
28,748,СЗ,1
29,747,СВ,2
24,750,З,2
27,746,В,3
21,745,ЮВ,2
19,746,В,1
24,745,ЮВ,2
26,745,СВ,2
27,745,СЗ,2
20,744,З,3
19,746,З,3
21,748,СВ,2
24,748,З,2
21,746,С,1
25,748,З,2
29,749,ЮЗ,2
31,748,З,3
21,749,СЗ,1
22,754,СВ,2
24,755,С,1
30,752,З,1
33,749,Ю,2
32,745,Ю,2
26,743,С,2
29,741,ЮЗ,3
23,743,Ю,3
19,748,В,2
25,744,СЗ,2
29,743,СВ,4
30,746,СВ,2
32,748,В,2
31,748,С,2
23,748,В,2
33,744,СЗ,3
27,744,СВ,3
27,747,ЮВ,1
27,747,СВ,2
27,747,С,2
26,750,В,2
29,750,СВ,1
33,750,З,2
32,750,СВ,2
25,748,Ю,1
26,741,З,2
23,738,З,2
24,738,Ю,1
26,741,СЗ,1
28,743,СЗ,3
24,747,СЗ,3
26,749,З,2
29,746,З,3
27,741,ЮВ,1
24,744,СЗ,4
25,745,С,1
28,744,СВ,1
30,741,СЗ,1
23,739,З,2
25,744,З,2
24,742,ЮВ,2
20,740,З,2
20,738,Ю,2
19,737,СВ,2
26,741,З,3
25,742,ЮВ,1
27,741,ЮВ,2
24,737,З,2
19,733,З,1
21,735,СЗ,2
23,740,З,2
26,742,З,2
21,743,СВ,1
28,742,С,2
18,744,С,2
20,744,С,2
23,745,С,2
26,745,СВ,2
29,748,З,1
30,750,З,3
31,750,З,1
33,751,З,3
32,751,Ю,3
29,750,С,1
22,750,С,3
20,750,В,1
24,750,С,2
25,751,СВ,2
27,750,С,1
28,750,СЗ,2
29,748,З,2
27,747,Ю,1
21,744,С,2
17,750,С,3
17,754,С,2
22,753,З,2
23,752,З,2
28,749,Ю,2
20,745,ЮВ,2
18,743,ЮЗ,3
21,745,З,3
22,746,СВ,1
24,744,В,2
20,744,Ю,2
18,752,ЮВ,1
20,750,ЮВ,1
20,748,З,2
14,742,В,1
15,748,СВ,2
18,752,С,1
18,753,СЗ,1
19,754,ЮВ,1
20,753,Ю,1
20,750,В,1
15,749,ЮВ,2
13,750,В,3
14,751,В,3
14,750,В,2
11,747,ЮВ,3
16,745,Ю,1
14,737,Ю,2
12,733,Ю,2
11,733,ЮЗ,2
9,740,З,3
8,744,Ю,1
4,737,З,5
9,744,ЮЗ,3
8,744,З,2
4,747,З,3
5,753,СВ,1
2,753,СВ,2
2,755,СВ,3
3,750,СВ,2
2,751,З,2
12,751,З,4
9,749,З,2
13,754,З,2
12,756,З,3
12,759,ЮЗ,1
12,751,З,3
9,750,З,2
4,748,СЗ,2
6,751,З,3
10,748,ЮЗ,2
11,744,ЮЗ,2
6,752,СВ,1
14,742,ЮВ,1
8,749,СЗ,3
6,749,З,2
4,753,СВ,2
4,762,С,2
4,758,ЮЗ,3
6,750,ЮЗ,3
10,749,З,4
8,745,ЮЗ,3
11,747,ЮЗ,2
10,748,Ю,2
12,749,З,2
9,743,С,3
5,753,З,3
6,754,ЮЗ,1
8,751,ЮЗ,2
9,750,Ю,2
10,751,З,1
12,753,ЮЗ,2
12,753,ЮВ,2
10,749,ЮВ,2
8,755,З,2
8,759,Ю,2
8,760,Ю,2
5,757,З,2
6,756,ЮВ,2
7,747,ЮВ,2
3,743,С,1
1,747,З,2
2,742,ЮЗ,4
3,742,СЗ,5
2,764,СЗ,1
2,766,ЮЗ,3
2,763,ЮВ,1
2,764,В,2
1,760,В,2
1,756,В,1
0,753,В,2
2,749,Ю,3
1,745,З,2
-2,737,ЮЗ,3
1,735,ЮЗ,3
1,743,З,2
-4,747,ЮЗ,1
0,733,ЮЗ,3
-5,743,С,3
-8,744,З,2
-2,738,Ю,4
0,738,З,3
-1,742,Ю,3
-2,743,ЮВ,1
-5,741,З,2
-7,745,ЮЗ,1
-8,755,СВ,1
-10,756,ЮЗ,2
-7,744,ЮЗ,4
-5,731,З,3
-9,741,СЗ,4
-13,751,СЗ,3
-9,753,Ю,1
0,741,З,2
0,748,СЗ,2
-9,759,З,1
-3,756,ЮЗ,3
-2,747,ЮЗ,1
0,750,ЮЗ,2
0,746,З,3
2,756,З,2
-2,759,ЮЗ,2
-6,761,З,1
-8,763,ЮЗ,1
-5,762,Ю,1
-4,757,ЮЗ,1
-2,753,З,1
0,759,З,1
-1,758,З,1
-3,762,С,1
-8,765,В,3
-10,763,ЮВ,1
-12,759,Ю,2
-6,755,Ю,1
-3,751,Ю,2
0,745,З,2
0,742,З,1
1,735,Ю,3
0,739,ЮЗ,2
1,736,Ю,3
0,740,ЮЗ,2
-9,750,З,3
-10,753,В,2
-4,740,З,4
-11,747,З,3
-18,747,С,2
-19,755,СЗ,3
-12,759,З,2
-13,758,В,1
-15,752,В,3
-10,750,В,4
-12,752,В,3
-17,754,СЗ,2
-17,756,З,2
-22,759,С,2
-27,766,С,2
-23,773,СЗ,2
-17,774,З,1
-20,775,В,2
-19,775,ЮЗ,1
-16,761,З,3
-12,747,Ю,1
-16,750,С,2
-15,754,С,1
-19,758,ЮВ,2
-15,759,ЮВ,2
-13,761,В,2
-15,761,В,2
-13,760,ЮВ,2
-9,754,Ю,2
-1,753,Ю,1
1,754,Ю,2
-3,754,ЮВ,2
-4,753,ЮВ,1
-5,748,Ю,2
-3,739,Ю,1
1,737,З,3
0,741,З,1
-3,746,С,2
-16,762,СВ,2
-17,769,Ю,2
-15,769,ЮЗ,2
-9,769,З,2
-4,766,ЮЗ,2
1,762,З,1
-7,759,В,2
-3,759,В,2
-4,759,В,2
-6,757,В,2
-5,756,ЮВ,2
-4,755,З,1
1,757,СЗ,2
1,764,СЗ,3
-1,762,З,3
-2,760,З,2
1,758,З,3
4,749,ЮЗ,3
2,745,СВ,2
3,737,СЗ,3
4,741,З,2
5,741,ЮЗ,3
5,735,Ю,4
2,734,ЮВ,1
0,725,З,3
2,737,З,5
1,740,С,1
1,753,С,2
5,748,ЮЗ,4
9,751,З,2
11,755,ЮЗ,2
9,755,Ю,3
13,752,ЮЗ,2
4,756,СВ,2
7,740,З,3
2,740,СВ,3
3,738,СВ,4
2,734,З,3
0,737,В,3
-1,738,З,3
2,747,ЮЗ,2
4,746,ЮЗ,4
1,740,В,2
5,745,З,4
11,742,З,4
4,742,СЗ,1
3,744,С,2
1,753,С,2
3,762,С,2
7,763,З,3
10,760,Ю,3
11,757,Ю,2
9,756,ЮЗ,2
16,756,ЮЗ,2
15,753,ЮЗ,2
12,756,С,1
15,757,СЗ,2
18,755,З,1
19,755,С,2
15,759,Ю,2
20,748,З,3
5,744,СЗ,3
6,743,З,4
6,748,СЗ,3
12,753,З,3
18,753,З,3
19,749,Ю,2
20,742,ЮВ,2
12,743,З,2
18,746,ЮЗ,2
15,742,З,2
13,753,С,1
20,748,ЮВ,2
17,745,ЮЗ,2
13,753,З,3
15,761,З,1
20,759,ЮВ,1
22,754,В,2
28,750,Ю,3
28,752,СЗ,1
29,751,Ю,2
30,751,ЮЗ,3
32,751,З,2
32,753,СЗ,2
23,754,В,2
24,756,СВ,2
23,757,З,2
27,756,СВ,2
26,758,З,2
29,756,З,2
30,752,ЮЗ,2
28,754,СВ,2
